id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_numeric,price_30_days,price_category
130424,Palermo Holly New Studio Apt - 4th floor - 33 m2,642182,Aike,Palermo,-34.57935,-58.43484,Entire home/apt,"$3,585.00",3,9,2012-12-31,0.09,2,177,3585.0,107550.0,high
131145,DONDE VIVI (1) Rooms for Rent .,645495,Viviana,Almagro,-34.60728,-58.41949,Private room,$730.00,3,38,2018-09-30,0.36,2,300,730.0,21900.0,low
131807,"Belgrano R, Private Room, Sunny ",648231,Vero,Villa Ortúzar,-34.5771,-58.4694,Private room,"$2,323.00",1,0,,0.0,1,365,2323.0,69690.0,medium
132298,Urban Escape ★ Studio with great views,319901,Ralf,Recoleta,-34.59307,-58.40359,Entire home/apt,"$4,315.00",3,112,2019-10-13,1.07,30,364,4315.0,129450.0,high
133043,Great Studio - Roof top Pool,530261,Luciano,Recoleta,-34.59211,-58.40163,Entire home/apt,"$2,390.00",3,16,2020-02-15,0.22,25,365,2390.0,71700.0,medium
133654,Modern and Comfortable. Central location.Fast WiFi,426566,Egle,Almagro,-34.62053,-58.41653,Entire home/apt,"$1,527.00",4,43,2020-04-24,0.4,8,0,1527.0,45810.0,low
136986,Buena Vista - Panorama Riverviews ★★★★★,319901,Ralf,Palermo,-34.58092,-58.42483,Entire home/apt,"$7,966.00",2,130,2020-02-24,1.22,30,234,7966.0,238980.0,high
137017,Soho Sunset studio  with amazing views.,319901,Ralf,Palermo,-34.58286,-58.42388,Entire home/apt,"$4,315.00",2,191,2020-03-14,1.82,30,341,4315.0,129450.0,high
137468,Acogedor cuarto en casa estilo frances,671908,David Y Clarita,Balvanera,-34.61198,-58.39505,Private room,"$1,593.00",1,30,2017-05-31,0.52,3,323,1593.0,47790.0,low
138690,STUDIO RECOLETA /PZA FRANCIA/UBA/MUSEOS/METRO,676972,Fabiana,Recoleta,-34.59092,-58.39503,Entire home/apt,"$2,854.00",2,236,2020-01-26,2.2,10,180,2854.0,85620.0,high
140142,Great 2 Bedroom/2 Bath Recoleta!,530261,Luciano,Recoleta,-34.59327,-58.39631,Entire home/apt,"$2,987.00",2,28,2020-01-02,0.28,25,365,2987.0,89610.0,high
140271,"Boedo, quiet wooded neighborhood",683383,Lorena,Boedo,-34.6317,-58.41718,Private room,"$3,319.00",1,0,,0.0,1,365,3319.0,99570.0,high
143173,HabitacionPrivate Rooms in Congreso,499278,Nicolas,Balvanera,-34.60735,-58.4029,Private room,"$1,991.00",5,0,,0.0,2,365,1991.0,59730.0,medium
143211,Nice and bright studio in Recoleta,695054,Patricia,Recoleta,-34.5872,-58.40052,Entire home/apt,"$1,328.00",2,3,2019-10-14,0.07,3,180,1328.0,39840.0,low
144192,Beautiful apartment in Buenos Aires,698994,Ruben,Nueva Pompeya,-34.64889,-58.40792,Private room,"$3,319.00",1,0,,0.0,1,365,3319.0,99570.0,high
144827,LEMON TREE ★ 1 bedroom with great views,319901,Ralf,Recoleta,-34.59468,-58.40493,Entire home/apt,"$5,974.00",2,43,2019-12-13,0.42,30,318,5974.0,179220.0,high
146648,❤  Amazing Sunset View Studio +Balcony❤Pool -Gym,319901,Ralf,Recoleta,-34.59435,-58.40521,Entire home/apt,"$3,651.00",3,102,2020-01-07,0.97,30,364,3651.0,109530.0,high
148284,Sunny Terrace Apart. in Downtown BA,407702,Ruy,Monserrat,-34.61348,-58.38326,Entire home/apt,"$2,323.00",2,268,2020-03-09,2.5,7,359,2323.0,69690.0,medium
150594,Departamento Parque chacabuco,716702,Eugenia,Parque Chacabuco,-34.63438,-58.44546,Private room,"$9,824.00",7,0,,0.0,1,365,9824.0,294720.0,high
152044,Charming 2BRApt in Upscale Recoleta,731684,Irma,Recoleta,-34.5841,-58.39924,Entire home/apt,"$3,319.00",2,66,2018-04-14,0.62,1,0,3319.0,99570.0,high
153878,"Recoleta's Core for 7, 3 Bedms, 84 sqm, Sun, Quiet",739895,Chelo,Recoleta,-34.59042,-58.3895,Entire home/apt,"$4,381.00",2,65,2019-12-28,0.62,2,344,4381.0,131430.0,high
154427,Spotless apt. in a Great location. 100% Equipped.,426566,Egle,Almagro,-34.62053,-58.41653,Entire home/apt,"$1,394.00",4,59,2020-03-03,0.57,8,360,1394.0,41820.0,low
154548,Central to Everything,576398,Florencia,Recoleta,-34.59575,-58.40686,Entire home/apt,"$3,651.00",2,422,2020-03-05,4.17,2,175,3651.0,109530.0,high
154767,Central location/2min from Metro -  Fast WiFi,426566,Egle,Almagro,-34.62032,-58.41602,Entire home/apt,"$1,394.00",5,35,2020-02-26,0.33,8,360,1394.0,41820.0,low
156189,Cute Apartment - WiFi & Pool !!,750896,Ariel,Almagro,-34.60282,-58.42862,Entire home/apt,"$3,983.00",14,0,,0.0,4,365,3983.0,119490.0,high
158056,PalermoSoho Excellent Location! steps from LaRural,758728,Mauricio,Palermo,-34.58207,-58.42094,Entire home/apt,"$2,788.00",5,54,2020-03-11,0.6,12,365,2788.0,83640.0,medium
159585,Apartment in Recoleta Juncal 2200,772165,Jorge,Recoleta,-34.59294,-58.40048,Entire home/apt,"$2,987.00",3,12,2019-09-03,0.11,1,327,2987.0,89610.0,high
160611,Habitación en Las Cañitas,769336,Natalia,Palermo,-34.56533,-58.43481,Private room,"$13,276.00",1,8,2017-09-25,0.21,1,360,13276.0,398280.0,high
161463,The Boss- 2 bedroom with balcony,319901,Ralf,Palermo,-34.58243,-58.42519,Entire home/apt,"$9,293.00",2,142,2020-03-16,1.53,30,263,9293.0,278790.0,high
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,794906,Jesse,Villa Crespo,-34.59324,-58.43819,Entire home/apt,"$5,908.00",4,59,2020-03-13,0.55,4,270,5908.0,177240.0,high
168298,Boutique Central Apt in BuenosAires,802023,Ana,Balvanera,-34.6056,-58.3955,Entire home/apt,"$3,983.00",3,18,2018-11-30,0.18,1,365,3983.0,119490.0,high
172118,"Spaciouse Palermo Soho Loft, Great Location",791090,Milly,Palermo,-34.58735,-58.42186,Entire home/apt,"$7,766.00",3,68,2020-02-27,0.66,1,255,7766.0,232980.0,high
172135,Recoleta full equipped Apartment,523775,Silvia  Diana,Recoleta,-34.58976,-58.3981,Entire home/apt,"$3,518.00",3,62,2019-08-15,0.6,1,179,3518.0,105540.0,high
173681,Charming apt. in heart of Recoleta,829429,Winfred,Recoleta,-34.59349,-58.39493,Entire home/apt,"$1,859.00",3,78,2019-06-11,0.76,1,363,1859.0,55770.0,medium
174845,BALI /12 floor studio with balcony,319901,Ralf,Recoleta,-34.59452,-58.40384,Entire home/apt,"$4,315.00",3,64,2019-08-06,0.63,30,364,4315.0,129450.0,high
176318,San Telmo Vintage - Art Experience Fully Renovated,843196,Ivan,Monserrat,-34.61562,-58.36852,Entire home/apt,"$3,120.00",4,154,2020-03-21,1.57,1,345,3120.0,93600.0,high
180692,Tango and Enjoyment of Buenos Aires,865765,Hector,Villa Urquiza,-34.57566,-58.48381,Private room,"$4,647.00",5,0,,0.0,1,365,4647.0,139410.0,high
181627,RENT APP ARTS ,870611,Pablo,Palermo,-34.58246,-58.41092,Private room,"$8,629.00",30,39,2020-02-14,1.58,1,0,8629.0,258870.0,high
183454,Lovely & Modern Apartment in Palerm,878481,Silvia,Palermo,-34.58176,-58.40946,Entire home/apt,"$2,987.00",7,21,2017-11-07,0.2,2,365,2987.0,89610.0,high
186005,Modern apartment in Downtown Buenos Aires,893209,Victoria,Retiro,-34.59804,-58.37688,Entire home/apt,"$3,983.00",5,46,2020-03-14,0.45,3,365,3983.0,119490.0,high
189224,Double Room,906438,Mariel,Monserrat,-34.61375,-58.38604,Private room,"$1,792.00",3,0,,0.0,3,364,1792.0,53760.0,medium
189867,♫ ♫ Harmony  - One-bedroom apartment,319901,Ralf,Recoleta,-34.59426,-58.40352,Entire home/apt,"$3,983.00",3,52,2020-02-29,0.5,30,364,3983.0,119490.0,high
190829,Green Room,906438,Mariel,Monserrat,-34.61375,-58.38604,Private room,"$1,859.00",3,5,2017-10-12,0.05,3,364,1859.0,55770.0,medium
190830,Blue Room,906438,Mariel,Monserrat,-34.61375,-58.38604,Private room,"$1,792.00",3,3,2013-01-17,0.03,3,365,1792.0,53760.0,medium
190988,Beautiful apartment in Las Cañitas,320183,Hortensia,Palermo,-34.57014,-58.43176,Entire home/apt,"$9,293.00",5,22,2020-03-10,0.25,4,365,9293.0,278790.0,high
191056,"Big sunny, central Studio ",923804,Annatina Luck,Monserrat,-34.61366,-58.38855,Entire home/apt,"$1,792.00",10,11,2019-11-12,0.11,1,365,1792.0,53760.0,medium
192259,DONDE VIVI (2) Room for Rent/ Habitacion.,645495,Viviana,Almagro,-34.60589,-58.42091,Private room,$664.00,3,39,2019-04-21,0.37,2,365,664.0,19920.0,low
192468,Beautiful Flat in the Sky of Bs.As.,864084,Leandro Ezequiel,Puerto Madero,-34.61227,-58.35992,Entire home/apt,"$6,439.00",5,38,2020-01-05,0.47,1,139,6439.0,193170.0,high
194232,"Great Loft, Best Location (Palermo)",943202,Rocío,Palermo,-34.57619,-58.43631,Entire home/apt,"$2,655.00",5,73,2019-11-12,0.7,2,178,2655.0,79650.0,medium
195571,SPACIOUS COZY in PALERMO WITH A TERRACE & A POOL!,943202,Rocío,Palermo,-34.57798,-58.43635,Entire home/apt,"$1,659.00",5,29,2016-12-31,0.31,2,0,1659.0,49770.0,low
196386,"Stylish, Top Location, Doorman & Balcony",956144,Alfredo,Recoleta,-34.59153,-58.39268,Entire home/apt,"$5,310.00",2,3,2019-11-15,0.08,9,88,5310.0,159300.0,high
196601,Bright apartment with terrace,893209,Victoria,San Nicolás,-34.60234,-58.37738,Entire home/apt,"$2,655.00",5,6,2019-07-06,0.08,3,365,2655.0,79650.0,medium
196832,One Bedroom Apt on Lavalleja St.,120567,Pablo,Villa Crespo,-34.60249,-58.4369,Entire home/apt,"$3,651.00",10,33,2020-02-02,0.33,2,329,3651.0,109530.0,high
197288,Beautiful studio in heart Recoleta,961397,Marisa,Recoleta,-34.5913,-58.39037,Entire home/apt,"$3,253.00",28,1,2012-02-22,0.01,1,359,3253.0,97590.0,high
201859,NICE STUDIO IN RECOLETA,987581,Susana Marcela,Recoleta,-34.5866,-58.3961,Entire home/apt,"$1,527.00",5,9,2020-02-16,0.09,1,235,1527.0,45810.0,low
202861,Gourgeous furnished apartment,114309,Gabriela,Recoleta,-34.59384,-58.41401,Entire home/apt,"$3,518.00",5,2,2017-04-01,0.05,1,0,3518.0,105540.0,high
203340,Amazing view - GREAT Studio - Balcony,530261,Luciano,Palermo,-34.58104,-58.42544,Entire home/apt,"$1,991.00",3,7,2018-12-06,0.07,25,364,1991.0,59730.0,medium
204628,"Palermo Soho Apartment, Balcony Views",917480,Piper,Palermo,-34.58496,-58.42708,Entire home/apt,"$2,655.00",30,69,2020-02-27,0.68,3,272,2655.0,79650.0,medium
205745,Palermo Hollywood big priv Terrace ,1011896,Natalia,Palermo,-34.5796,-58.4303,Entire home/apt,"$6,572.00",1,9,2017-11-28,0.09,13,365,6572.0,197160.0,high
205781,ART HOUSE PALERMO HOLLYWOOD 2 rooms,1011896,Natalia,Palermo,-34.57824,-58.42803,Entire home/apt,"$8,563.00",1,19,2019-04-22,0.19,13,364,8563.0,256890.0,high
206738,ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people,1011896,Natalia,Palermo,-34.58028,-58.42801,Entire home/apt,"$13,940.00",1,42,2019-03-17,0.41,13,364,13940.0,418200.0,high
207369,Modern studio - Cocktail Recoleta,319901,Ralf,Recoleta,-34.59329,-58.40497,Entire home/apt,"$3,983.00",4,48,2020-01-16,0.46,30,365,3983.0,119490.0,high
210040,Bonito Studio in Palermo w/balcony,319901,Ralf,Palermo,-34.58111,-58.42466,Entire home/apt,"$5,244.00",2,57,2020-03-07,0.57,30,350,5244.0,157320.0,high
217360,Duplex Recoleta Beruti,1122327,Maria,Recoleta,-34.59348,-58.40268,Entire home/apt,"$5,244.00",4,19,2020-02-24,0.36,2,362,5244.0,157320.0,high
218781,Amazing Palermo Hollywood Loft A,161327,Mariano,Palermo,-34.57874,-58.4397,Entire home/apt,"$2,987.00",4,65,2020-01-29,0.63,13,364,2987.0,89610.0,high
225905,in Style Recoleta Buenos Aires 1,36441,Robert,Recoleta,-34.59643,-58.39188,Entire home/apt,"$3,916.00",3,42,2019-05-21,0.42,2,356,3916.0,117480.0,high
227461,6 Luxury Suites for 12 people at Historic Mansion,1167817,Irina,Recoleta,-34.59333,-58.39694,Entire home/apt,"$58,945.00",2,3,2019-10-19,0.03,10,359,58945.0,1768350.0,high
227498,3 Fine apts. for 6 people Poetry Recoleta Mansion,1167817,Irina,Recoleta,-34.59333,-58.39694,Entire home/apt,"$30,800.00",2,1,2018-08-19,0.05,10,158,30800.0,924000.0,high
227499,4 unique apts. for 8 people at Poetry,1167817,Irina,Recoleta,-34.59338,-58.39726,Entire home/apt,"$40,093.00",2,7,2018-01-23,0.11,10,158,40093.0,1202790.0,high
228138,Family Suite at Poetry Buenos Aires,1167817,Irina,Recoleta,-34.59333,-58.39694,Entire home/apt,"$13,608.00",1,18,2020-02-17,0.21,10,359,13608.0,408240.0,high
228183,Terrace Suite at Poetry Recoleta,1167817,Irina,Recoleta,-34.59333,-58.39694,Entire home/apt,"$11,285.00",1,18,2020-03-07,0.27,10,352,11285.0,338550.0,high
229571,Encantador Apartamento a pasos del Jardin Botanico,514200,Ceferina De Jesus,Palermo,-34.58373,-58.4185,Entire home/apt,"$6,505.00",30,17,2017-03-13,0.17,2,363,6505.0,195150.0,high
231500,"Luxury 1BDR APT w/POOL,GYM, SEC @",1210391,Mariela,Palermo,-34.57633,-58.42071,Entire home/apt,"$6,638.00",180,0,,0.0,4,365,6638.0,199140.0,high
232393,Apartment in the heart of Recoleta,1215660,Alejandro,Recoleta,-34.58707,-58.39562,Entire home/apt,"$5,310.00",1,0,,0.0,2,365,5310.0,159300.0,high
232739,Amazing studio with pool in Palermo. Great views!,1005341,Laura Y José,Palermo,-34.58963,-58.4182,Entire home/apt,"$2,323.00",7,21,2020-04-05,0.2,1,365,2323.0,69690.0,medium
234002,LOVELY private room near Palermo,1225091,Mariana,Chacarita,-34.59158,-58.44547,Private room,"$1,659.00",7,17,2017-06-12,0.22,1,361,1659.0,49770.0,low
234757,Stay in  Magandhi Hostel,1229360,Magandhi,Belgrano,-34.56912,-58.47117,Shared room,$664.00,15,0,,0.0,1,365,664.0,19920.0,low
235667,San Telmo Barracas Design District!,1105513,Luciano Or Julio,Barracas,-34.64419,-58.37696,Entire home/apt,"$4,580.00",2,29,2020-01-04,0.52,6,364,4580.0,137400.0,high
236858,Hollywood Loft - Palermo,319901,Ralf,Palermo,-34.58318,-58.43246,Entire home/apt,"$5,974.00",3,53,2020-03-09,0.52,30,360,5974.0,179220.0,high
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,55825,Manuel,Palermo,-34.58153,-58.43334,Entire home/apt,"$3,319.00",7,40,2020-02-27,0.39,3,59,3319.0,99570.0,high
238619,Best Recoleta´s Loft. Arch Designer,1192725,Claudio,Recoleta,-34.59321,-58.40081,Entire home/apt,"$3,053.00",3,23,2020-04-20,0.24,1,365,3053.0,91590.0,high
239718,Amazing Studio - Pool,530261,Luciano,Palermo,-34.58808,-58.42147,Entire home/apt,"$4,647.00",3,20,2019-11-02,0.2,25,328,4647.0,139410.0,high
239853,Beautiful Duplex Palermo Hollywood,1257968,Emmanuel,Palermo,-34.57855,-58.43244,Entire home/apt,"$3,651.00",3,169,2020-02-12,1.63,1,303,3651.0,109530.0,high
243320,STUDIO PARA 4 PERS. EN PALERMO,1274087,Claudia,Villa Crespo,-34.59811,-58.43834,Entire home/apt,"$2,191.00",7,1,2018-11-17,0.06,1,364,2191.0,65730.0,medium
243373,Gorgeous Apartment-Best Location,1091499,Brooke,Monserrat,-34.61019,-58.37326,Entire home/apt,"$4,315.00",3,129,2020-01-14,1.27,1,365,4315.0,129450.0,high
245895,Amazing view - GREAT Studio - Balcony,530261,Luciano,Palermo,-34.5813,-58.42544,Entire home/apt,"$1,991.00",3,28,2019-12-13,0.28,25,364,1991.0,59730.0,medium
248848,Department - District Retirement,1122551,Marcelo,San Nicolás,-34.59963,-58.37864,Entire home/apt,"$6,970.00",3,0,,0.0,1,365,6970.0,209100.0,high
250327,"Modern Appt. Buenos Aires, Recoleta",1311901,Lucas,Recoleta,-34.59067,-58.39909,Entire home/apt,"$2,655.00",4,98,2020-03-22,0.95,3,179,2655.0,79650.0,medium
253370,Beautiful Studio in Palermo,1330334,Fernando,Almagro,-34.60032,-58.41445,Entire home/apt,"$1,859.00",2,86,2019-05-22,0.85,2,115,1859.0,55770.0,medium
259745,Room @ lovely cultural center /best location in BA,78281,Nadia,Almagro,-34.60355,-58.41701,Private room,"$19,914.00",2,95,2019-08-30,0.94,2,0,19914.0,597420.0,high
259843,Modern studio in front of park,878481,Silvia,Palermo,-34.5829,-58.40837,Entire home/apt,"$2,987.00",4,22,2015-01-07,0.22,2,238,2987.0,89610.0,high
262285,Lovely bright apartment in Chacarita,1376040,Julia,Chacarita,-34.58572,-58.44478,Entire home/apt,"$1,659.00",7,10,2020-03-18,0.12,4,360,1659.0,49770.0,low
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,Balvanera,-34.61734,-58.4004,Private room,"$1,062.00",5,47,2019-08-25,0.46,7,205,1062.0,31860.0,low
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf,Palermo,-34.58082,-58.42296,Entire home/apt,"$5,310.00",2,42,2020-01-02,0.43,30,274,5310.0,159300.0,high
266984,PALERMO.Las Canitas Spacious Studio,1400016,Laura Dwellaway,Palermo,-34.57215,-58.43078,Entire home/apt,"$1,659.00",4,30,2019-12-09,0.4,2,363,1659.0,49770.0,low
267883,charming and fresh old style studio,1404477,Juan Martin,Balvanera,-34.60211,-58.39462,Entire home/apt,"$5,178.00",7,30,2020-01-29,1.66,1,0,5178.0,155340.0,high
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,Balvanera,-34.6177,-58.40072,Private room,$797.00,5,75,2019-05-19,0.74,7,205,797.0,23910.0,low
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,Palermo,-34.59039,-58.42791,Entire home/apt,"$4,647.00",1,42,2020-03-05,0.43,34,362,4647.0,139410.0,high
269753,Sunny Studio Close to San Telmo,407702,Ruy,Monserrat,-34.61484,-58.38271,Entire home/apt,"$2,589.00",2,339,2020-03-11,3.32,7,365,2589.0,77670.0,medium
275832,Studio in Buenos Aires,1441510,Belén,Balvanera,-34.60625,-58.39294,Private room,"$3,319.00",6,0,,0.0,1,365,3319.0,99570.0,high
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,Palermo,-34.57999,-58.4078,Entire home/apt,"$6,638.00",3,82,2019-12-04,0.82,7,364,6638.0,199140.0,high
277754,Studio #Best Location #Monthly discount #WIFI+A/C,1450121,Juan,Recoleta,-34.59463,-58.40467,Entire home/apt,"$1,593.00",14,19,2020-04-03,0.21,1,299,1593.0,47790.0,low
278433,Art House Palermo 2 rooms,1011896,Natalia,Palermo,-34.57835,-58.42913,Entire home/apt,"$11,948.00",1,9,2019-11-18,0.1,13,365,11948.0,358440.0,high
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,Palermo,-34.57959,-58.42925,Entire home/apt,"$5,310.00",1,4,2020-01-30,0.04,13,365,5310.0,159300.0,high
280564,LOFT Beautiful & cosy w/terrace ! Palermo - 65 mt2,1462651,Manuel,Palermo,-34.57845,-58.43065,Entire home/apt,"$1,925.00",60,7,2019-07-17,0.09,2,306,1925.0,57750.0,medium
281131,In Style Recoleta Buenos Aires,36441,Robert,Recoleta,-34.59643,-58.39188,Entire home/apt,"$4,514.00",3,50,2018-07-24,0.49,2,356,4514.0,135420.0,high
281173,"23rd floor, Great view, Next to UB",1464508,Ian,Palermo,-34.56571,-58.44036,Private room,$664.00,3,3,2016-03-28,0.06,1,363,664.0,19920.0,low
281216,PRIVATE AND INDEPENDENT ROOM FULL,1354852,Pablo,Almagro,-34.60189,-58.41409,Private room,"$1,925.00",4,0,,0.0,1,365,1925.0,57750.0,medium
281785,Stay at Tango's heart.  Metro station,529048,Emilce & Esther,Almagro,-34.59949,-58.41699,Entire home/apt,"$2,124.00",3,89,2020-03-29,0.87,1,363,2124.0,63720.0,medium
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,Palermo,-34.59141,-58.42803,Hotel room,"$4,647.00",1,16,2019-12-07,0.16,34,365,4647.0,139410.0,high
284823,Great 3 guests Palermo Soho,1482817,Lorena,Palermo,-34.58573,-58.42833,Entire home/apt,"$1,593.00",3,47,2020-03-03,0.49,46,69,1593.0,47790.0,low
285160,Espectacular Depto in Belgrano ,1484394,Julia,Coghlan,-34.56404,-58.47646,Private room,"$3,983.00",7,0,,0.0,1,365,3983.0,119490.0,high
286518,Beautiful Recoleta Apt A/C Subway,1481704,Sam,Recoleta,-34.59168,-58.40358,Entire home/apt,"$3,784.00",14,1,2014-01-16,0.01,1,365,3784.0,113520.0,high
286683,2 bedroom apt in  Palermo Hollywood,440881,Lee,Palermo,-34.58236,-58.43515,Entire home/apt,"$3,385.00",4,50,2020-02-29,0.54,1,364,3385.0,101550.0,high
287215,APARTMENT IN  PARIS DE BUENOS AIRES,1494225,Feli,Recoleta,-34.5926,-58.39264,Entire home/apt,"$3,651.00",2,318,2020-01-20,3.14,1,340,3651.0,109530.0,high
287756,Soho Point in the heart of Palermo!,1409800,Mariano,Palermo,-34.58979,-58.42887,Entire home/apt,"$4,647.00",1,56,2020-03-18,0.56,34,365,4647.0,139410.0,high
288076,Sgle Room Palermo Viejo B&B w/Bath,50994,Ariel,Palermo,-34.59376,-58.42903,Private room,"$2,655.00",1,4,2015-05-19,0.05,7,365,2655.0,79650.0,medium
288861,"Arty, chic and antique in Recoleta",1011896,Natalia,Retiro,-34.59768,-58.38452,Entire home/apt,"$16,595.00",2,1,2013-12-30,0.01,13,365,16595.0,497850.0,high
290421,Tu propia casa en Palermo Soho,1538637,Ilana,Palermo,-34.58559,-58.4248,Entire home/apt,"$2,655.00",3,9,2019-03-26,0.14,9,365,2655.0,79650.0,medium
292830,"HABIT. BIG, BRIGHT AND PRIVATE",1515818,Maria Victoria,Balvanera,-34.61172,-58.41118,Private room,"$1,659.00",6,0,,0.0,1,365,1659.0,49770.0,low
292877,"Lovely Private Room,  Palermo Soho",1516002,Maria Agustina,Palermo,-34.59115,-58.42319,Private room,"$2,124.00",3,11,2020-01-02,0.11,6,330,2124.0,63720.0,medium
298002,Impecable studio in Palermo Soho A,1538637,Ilana,Palermo,-34.58652,-58.42512,Entire home/apt,"$4,514.00",4,41,2019-04-05,0.41,9,358,4514.0,135420.0,high
298494,Impeccable studio in Palermo Soho B,1538637,Ilana,Palermo,-34.58697,-58.42433,Entire home/apt,"$2,589.00",4,34,2020-03-29,0.34,9,365,2589.0,77670.0,medium
299360,"Beautiful apartment, big, spacious",1409800,Mariano,Palermo,-34.59207,-58.41525,Entire home/apt,"$10,621.00",1,10,2015-05-16,0.1,34,0,10621.0,318630.0,high
301727,Equipped & Serviced Suite for Family / Group,1554264,Recepcionistas,Monserrat,-34.61072,-58.38225,Entire home/apt,"$2,987.00",1,52,2020-01-19,1.01,3,365,2987.0,89610.0,high
302722,Chic Studio Apartment in Palermo!,1558866,Vero,Palermo,-34.58065,-58.40497,Entire home/apt,"$3,651.00",3,15,2017-12-23,0.15,1,362,3651.0,109530.0,high
305215,"Great ART HOUSE, Palermo Hollywood",1011896,Natalia,Palermo,-34.57829,-58.43092,Private room,"$3,319.00",1,18,2018-11-04,0.26,13,365,3319.0,99570.0,high
305216,"Art House, terrace up to 14 to 20 people",1011896,Natalia,Palermo,-34.57822,-58.42952,Entire home/apt,"$66,380.00",1,44,2020-03-02,0.64,13,365,66380.0,1991400.0,high
305313,Feel free at a nice apartment!!!,1570656,Andres,Parque Patricios,-34.62998,-58.39582,Private room,"$1,128.00",4,27,2018-05-02,0.27,2,332,1128.0,33840.0,low
306194,Nice 2bdr apartment in Buenos Aires,737924,Gabriel,Palermo,-34.5891,-58.41062,Entire home/apt,"$2,655.00",2,14,2020-03-30,0.16,7,282,2655.0,79650.0,medium
306622,Largest Faena Hotel Suite on market,609342,Sharon,Puerto Madero,-34.61423,-58.3622,Entire home/apt,"$19,515.00",4,22,2020-01-03,0.26,1,365,19515.0,585450.0,high
